parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,dynamicProperties
6881-2,6881-2.3,point count,2.5,minute,2/11/15 8:00,Puerto Rico,PR,Jayuya VI,18.09587,-66.038956,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-2,6881-2.4,point count,2.5,minute,2/11/15 8:06,Puerto Rico,PR,Jayuya VI,18.09587,-66.038956,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6881-3,6881-3.1,point count,2.5,minute,2/11/15 8:15,Puerto Rico,PR,Jayuya VI,18.0943,-66.038717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-3,6881-3.2,point count,2.5,minute,2/11/15 8:22,Puerto Rico,PR,Jayuya VI,18.0943,-66.038717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
6881-3,6881-3.3,point count,2.5,minute,2/11/15 8:29,Puerto Rico,PR,Jayuya VI,18.0943,-66.038717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
6881-3,6881-3.4,point count,2.5,minute,NA,Puerto Rico,PR,Jayuya VI,18.0943,-66.038717,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-1,7015-1.1,point count,2.5,minute,1/22/15 7:07,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-1,7015-1.2,point count,2.5,minute,1/22/15 7:10,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-1,7015-1.3,point count,2.5,minute,1/22/15 7:13,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-1,7015-1.4,point count,2.5,minute,1/22/15 7:18,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-2,7015-2.1,point count,2.5,minute,1/22/15 7:30,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-2,7015-2.2,point count,2.5,minute,1/22/15 7:35,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-2,7015-2.3,point count,2.5,minute,1/22/15 7:38,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-2,7015-2.4,point count,2.5,minute,1/22/15 7:48,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-3,7015-3.1,point count,2.5,minute,1/22/15 7:55,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-3,7015-3.2,point count,2.5,minute,1/22/15 8:00,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-3,7015-3.3,point count,2.5,minute,1/22/15 8:04,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-3,7015-3.4,point count,2.5,minute,1/22/15 8:09,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-4,7015-4.1,point count,2.5,minute,1/22/15 7:31,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-4,7015-4.2,point count,2.5,minute,1/22/15 7:36,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-4,7015-4.3,point count,2.5,minute,1/22/15 7:40,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-4,7015-4.4,point count,2.5,minute,1/22/15 7:45,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-5A,7015-5A.1,point count,2.5,minute,1/22/15 9:02,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-5A,7015-5A.2,point count,2.5,minute,1/22/15 9:07,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-5A,7015-5A.3,point count,2.5,minute,1/22/15 9:11,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-5A,7015-5A.4,point count,2.5,minute,1/22/15 9:16,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-5B,7015-5B.1,point count,2.5,minute,1/22/15 9:02,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-5B,7015-5B.2,point count,2.5,minute,1/22/15 9:07,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7015-5B,7015-5B.3,point count,2.5,minute,1/22/15 9:11,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7015-5B,7015-5B.4,point count,2.5,minute,1/22/15 9:16,Puerto Rico,PR,Maricao II,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-1,7053-1.1,point count,2.5,minute,2/8/15 6:45,Puerto Rico,PR,Jayuya II,18.1503,-66.62914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-1,7053-1.2,point count,2.5,minute,2/8/15 6:52,Puerto Rico,PR,Jayuya II,18.1503,-66.62914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-1,7053-1.3,point count,2.5,minute,2/8/15 6:37,Puerto Rico,PR,Jayuya II,18.1503,-66.62914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-1,7053-1.4,point count,2.5,minute,2/8/15 7:04,Puerto Rico,PR,Jayuya II,18.1503,-66.62914,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-2,7053-2.1,point count,2.5,minute,2/8/15 7:24,Puerto Rico,PR,Jayuya II,18.15329,-66.63227,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-2,7053-2.2,point count,2.5,minute,2/8/15 7:31,Puerto Rico,PR,Jayuya II,18.15329,-66.63227,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-2,7053-2.3,point count,2.5,minute,2/8/15 7:36,Puerto Rico,PR,Jayuya II,18.15329,-66.63227,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-2,7053-2.4,point count,2.5,minute,2/8/15 7:41,Puerto Rico,PR,Jayuya II,18.15329,-66.63227,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-3,7053-3.1,point count,2.5,minute,2/8/15 7:59,Puerto Rico,PR,Jayuya II,18.15107,-66.63159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-3,7053-3.2,point count,2.5,minute,2/8/15 8:07,Puerto Rico,PR,Jayuya II,18.15107,-66.63159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-3,7053-3.3,point count,2.5,minute,2/8/15 8:12,Puerto Rico,PR,Jayuya II,18.15107,-66.63159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-3,7053-3.4,point count,2.5,minute,2/8/15 8:18,Puerto Rico,PR,Jayuya II,18.15107,-66.63159,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-4,7053-4.1,point count,2.5,minute,2/8/15 8:29,Puerto Rico,PR,Jayuya II,18.15078,-66.6322,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-4,7053-4.2,point count,2.5,minute,2/8/15 8:35,Puerto Rico,PR,Jayuya II,18.15078,-66.6322,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-4,7053-4.3,point count,2.5,minute,2/8/15 8:41,Puerto Rico,PR,Jayuya II,18.15078,-66.6322,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-4,7053-4.4,point count,2.5,minute,2/8/15 8:47,Puerto Rico,PR,Jayuya II,18.15078,-66.6322,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-5,7053-5.1,point count,2.5,minute,2/8/15 9:04,Puerto Rico,PR,Jayuya II,18.15164,-66.63471,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-5,7053-5.2,point count,2.5,minute,2/8/15 9:09,Puerto Rico,PR,Jayuya II,18.15164,-66.63471,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7053-5,7053-5.3,point count,2.5,minute,2/8/15 9:14,Puerto Rico,PR,Jayuya II,18.15164,-66.63471,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7053-5,7053-5.4,point count,2.5,minute,2/8/15 9:20,Puerto Rico,PR,Jayuya II,18.15164,-66.63471,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-1,7194-1.1,point count,2.5,minute,1/23/15 8:35,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-1,7194-1.2,point count,2.5,minute,1/23/15 8:41,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-1,7194-1.3,point count,2.5,minute,1/23/15 8:44,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-1,7194-1.4,point count,2.5,minute,1/23/15 8:49,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-2,7194-2.1,point count,2.5,minute,1/23/15 7:08,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-2,7194-2.2,point count,2.5,minute,1/23/15 7:13,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-2,7194-2.3,point count,2.5,minute,1/23/15 7:17,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-2,7194-2.4,point count,2.5,minute,1/23/15 7:22,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-3,7194-3.1,point count,2.5,minute,1/23/15 7:41,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-3,7194-3.2,point count,2.5,minute,1/23/15 7:52,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-3,7194-3.3,point count,2.5,minute,1/23/15 7:56,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-3,7194-3.4,point count,2.5,minute,1/23/15 8:03,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-4,7194-4.1,point count,2.5,minute,1/23/15 7:05,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-4,7194-4.2,point count,2.5,minute,1/23/15 7:15,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-4,7194-4.3,point count,2.5,minute,1/23/15 7:20,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-4,7194-4.4,point count,2.5,minute,1/23/15 7:28,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-5,7194-5.1,point count,2.5,minute,1/23/15 7:45,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-5,7194-5.2,point count,2.5,minute,1/23/15 7:52,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7194-5,7194-5.3,point count,2.5,minute,1/23/15 7:58,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7194-5,7194-5.4,point count,2.5,minute,1/23/15 8:03,Puerto Rico,PR,Maricao I,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-1,7308-1.1,point count,2.5,minute,2/19/15 7:04,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-1,7308-1.2,point count,2.5,minute,2/19/15 7:10,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-1,7308-1.3,point count,2.5,minute,2/19/15 7:16,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-1,7308-1.4,point count,2.5,minute,2/19/15 7:21,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-2,7308-2.1,point count,2.5,minute,2/19/15 7:28,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-2,7308-2.2,point count,2.5,minute,2/19/15 7:33,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-2,7308-2.3,point count,2.5,minute,2/19/15 7:38,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-2,7308-2.4,point count,2.5,minute,2/19/15 7:44,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-3,7308-3.1,point count,2.5,minute,2/19/15 7:49,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-3,7308-3.2,point count,2.5,minute,2/19/15 7:54,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-3,7308-3.3,point count,2.5,minute,2/19/15 8:00,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-3,7308-3.4,point count,2.5,minute,2/19/15 8:05,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-4,7308-4.1,point count,2.5,minute,2/19/15 8:15,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-4,7308-4.2,point count,2.5,minute,2/19/15 8:21,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-4,7308-4.3,point count,2.5,minute,2/19/15 8:26,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-4,7308-4.4,point count,2.5,minute,2/19/15 8:30,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-5,7308-5.1,point count,2.5,minute,2/19/15 8:40,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-5,7308-5.2,point count,2.5,minute,2/19/15 8:44,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7308-5,7308-5.3,point count,2.5,minute,2/19/15 8:48,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7308-5,7308-5.4,point count,2.5,minute,2/19/15 8:55,Puerto Rico,PR,San Lorenzo,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-1,7717-1.1,point count,2.5,minute,2/9/15 7:25,Puerto Rico,PR,Adjuntas II,18.11245,-66.73895,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-1,7717-1.2,point count,2.5,minute,2/9/15 7:31,Puerto Rico,PR,Adjuntas II,18.11245,-66.73895,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-1,7717-1.3,point count,2.5,minute,2/9/15 7:36,Puerto Rico,PR,Adjuntas II,18.11245,-66.73895,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-1,7717-1.4,point count,2.5,minute,2/9/15 7:42,Puerto Rico,PR,Adjuntas II,18.11245,-66.73895,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-2,7717-2.1,point count,2.5,minute,2/9/15 7:54,Puerto Rico,PR,Adjuntas II,18.11271,-66.73073,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-2,7717-2.2,point count,2.5,minute,2/9/15 7:59,Puerto Rico,PR,Adjuntas II,18.11271,-66.73073,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-2,7717-2.3,point count,2.5,minute,2/9/15 8:04,Puerto Rico,PR,Adjuntas II,18.11271,-66.73073,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-2,7717-2.4,point count,2.5,minute,2/9/15 8:10,Puerto Rico,PR,Adjuntas II,18.11271,-66.73073,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-3,7717-3.1,point count,2.5,minute,2/9/15 8:20,Puerto Rico,PR,Adjuntas II,18.11286,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-3,7717-3.2,point count,2.5,minute,2/9/15 8:25,Puerto Rico,PR,Adjuntas II,18.11286,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-3,7717-3.3,point count,2.5,minute,2/9/15 8:30,Puerto Rico,PR,Adjuntas II,18.11286,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-3,7717-3.4,point count,2.5,minute,2/9/15 8:36,Puerto Rico,PR,Adjuntas II,18.11286,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-4,7717-4.1,point count,2.5,minute,2/9/15 6:46,Puerto Rico,PR,Adjuntas II,18.11448,-66.73521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-4,7717-4.2,point count,2.5,minute,2/9/15 6:54,Puerto Rico,PR,Adjuntas II,18.11448,-66.73521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-4,7717-4.3,point count,2.5,minute,2/9/15 7:00,Puerto Rico,PR,Adjuntas II,18.11448,-66.73521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-4,7717-4.4,point count,2.5,minute,2/9/15 7:07,Puerto Rico,PR,Adjuntas II,18.11448,-66.73521,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-5,7717-5.1,point count,2.5,minute,2/9/15 9:06,Puerto Rico,PR,Adjuntas II,18.11531,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-5,7717-5.2,point count,2.5,minute,2/9/15 9:10,Puerto Rico,PR,Adjuntas II,18.11531,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7717-5,7717-5.3,point count,2.5,minute,2/9/15 9:16,Puerto Rico,PR,Adjuntas II,18.11531,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7717-5,7717-5.4,point count,2.5,minute,2/9/15 9:22,Puerto Rico,PR,Adjuntas II,18.11531,-66.73275,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-1,7965-1.1,point count,2.5,minute,1/24/15 6:55,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-1,7965-1.2,point count,2.5,minute,1/24/15 7:05,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-1,7965-1.3,point count,2.5,minute,1/24/15 7:11,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-1,7965-1.4,point count,2.5,minute,1/24/15 7:17,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-2,7965-2.1,point count,2.5,minute,1/24/15 7:50,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-2,7965-2.2,point count,2.5,minute,1/24/15 7:57,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-2,7965-2.3,point count,2.5,minute,1/24/15 8:04,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-2,7965-2.4,point count,2.5,minute,1/24/15 8:11,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-3,7965-3.1,point count,2.5,minute,1/24/15 7:47,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-3,7965-3.2,point count,2.5,minute,1/24/15 7:52,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-3,7965-3.3,point count,2.5,minute,1/24/15 7:55,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-3,7965-3.4,point count,2.5,minute,1/24/15 8:00,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-4,7965-4.1,point count,2.5,minute,1/24/15 7:22,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-4,7965-4.2,point count,2.5,minute,1/24/15 7:28,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-4,7965-4.3,point count,2.5,minute,1/24/15 7:31,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-4,7965-4.4,point count,2.5,minute,1/24/15 7:36,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-5,7965-5.1,point count,2.5,minute,1/24/15 6:55,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-5,7965-5.2,point count,2.5,minute,1/24/15 7:00,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
7965-5,7965-5.3,point count,2.5,minute,1/24/15 7:03,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
7965-5,7965-5.4,point count,2.5,minute,1/24/15 7:10,Puerto Rico,PR,Cayey,NA,NA,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-1,8280-1.1,point count,2.5,minute,3/26/15 6:57,Puerto Rico,PR,Aibonito,18.08715,-66.24332,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-1,8280-1.2,point count,2.5,minute,3/26/15 7:03,Puerto Rico,PR,Aibonito,18.08715,-66.24332,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-1,8280-1.3,point count,2.5,minute,3/26/15 7:08,Puerto Rico,PR,Aibonito,18.08715,-66.24332,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-1,8280-1.4,point count,2.5,minute,3/26/15 7:14,Puerto Rico,PR,Aibonito,18.08715,-66.24332,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-2,8280-2.1,point count,2.5,minute,3/26/15 7:29,Puerto Rico,PR,Aibonito,18.08886,-66.24476,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-2,8280-2.2,point count,2.5,minute,3/26/15 7:34,Puerto Rico,PR,Aibonito,18.08886,-66.24476,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-2,8280-2.3,point count,2.5,minute,3/26/15 7:39,Puerto Rico,PR,Aibonito,18.08886,-66.24476,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-2,8280-2.4,point count,2.5,minute,3/26/15 7:44,Puerto Rico,PR,Aibonito,18.08886,-66.24476,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-3,8280-3.1,point count,2.5,minute,3/26/15 8:16,Puerto Rico,PR,Aibonito,18.09077,-66.23698,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-3,8280-3.2,point count,2.5,minute,3/26/15 8:21,Puerto Rico,PR,Aibonito,18.09077,-66.23698,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-3,8280-3.3,point count,2.5,minute,3/26/15 8:26,Puerto Rico,PR,Aibonito,18.09077,-66.23698,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-3,8280-3.4,point count,2.5,minute,3/26/15 8:31,Puerto Rico,PR,Aibonito,18.09077,-66.23698,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-4,8280-4.1,point count,2.5,minute,3/26/15 8:53,Puerto Rico,PR,Aibonito,18.08951,-66.23755,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-4,8280-4.2,point count,2.5,minute,3/26/15 8:57,Puerto Rico,PR,Aibonito,18.08951,-66.23755,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-4,8280-4.3,point count,2.5,minute,3/26/15 9:03,Puerto Rico,PR,Aibonito,18.08951,-66.23755,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-4,8280-4.4,point count,2.5,minute,3/26/15 9:08,Puerto Rico,PR,Aibonito,18.08951,-66.23755,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
