Site,Point.ID,Date,Survey.number,Species,Species.code,Count,Distance,Distance.cat,Detection.mode
Orocovis I,6740-2,2/25/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Tyrannus dominicensis,GRAK,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Tyrannus dominicensis,GRAK,2,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Coccyzus minor,MACU,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Coccyzus minor,MACU,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Mimus polyglottos,NOMO,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Loxigilla portoricensis,PRBU,2,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Zenaida aurita,ZEND,1,>50,4,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Zenaida aurita,ZEND,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Vireo altiloquus,BWVI,5,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Vireo altiloquus,BWVI,3,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Melanerpes portoricensis,PRWO,2,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Patagioenas squamosa,SNPI,2,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Vireo altiloquus,BWVI,2,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Tyrannus dominicensis,GRAK,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Coccyzus minor,MACU,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Margarops fuscatus,PETH,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Melanerpes portoricensis,PRWO,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Turdus plumbeus,RLTH,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Turdus plumbeus,RLTH,2,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Zenaida asiatica,WWDO,1,>50,4,Sound (Canto)
Orocovis I,6740-1,2/25/15,1,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Orocovis I,6740-1,2/25/15,4,Coereba flaveola,BANA,1,0-10,1,Sound (Canto)
Orocovis I,6740-1,2/25/15,1,Vireo altiloquus,BWVI,1,0-10,1,Sound (Canto)
Orocovis I,6740-1,2/25/15,2,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,2,Setophaga tigrina,CMWA,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,3,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,4,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,1,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,1,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,4,Coccyzus vieilloti,PRLC,1,26-50,3,Sound (Canto)
Orocovis I,6740-1,2/25/15,2,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Tiaris bicolor,BFGR,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Tyrannus dominicensis,GRAK,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Tyrannus dominicensis,GRAK,2,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Icterus portoricensis,PROR,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,2,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,1,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,3,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Orocovis I,6740-2,2/25/15,4,Zenaida aurita,ZEND,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Tyrannus caudifasciatus,LOKI,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,1,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,3,Spindalis portoricensis,PRSP,1,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,4,Spindalis portoricensis,PRSP,2,26-50,3,Sound (Canto)
Orocovis I,6740-3,2/25/15,2,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Coereba flaveola,BANA,2,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Setophaga caerulescens,BTBW,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,2,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,3,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,1,Spindalis portoricensis,PRSP,2,26-50,3,Sound (Canto)
Orocovis I,6740-4,2/25/15,4,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,1,Margarops fuscatus,PETH,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-1,2/25/15,1,Zenaida asiatica,WWDO,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,Tiaris bicolor,BFGR,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,4,Tiaris bicolor,BFGR,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,1,Estrilda melpoda,OCHW,3,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,3,Estrilda melpoda,OCHW,4,25-Nov,2,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,Icterus portoricensis,PROR,2,25-Nov,2,Sight (Visto)
Orocovis II,6741-3,2/25/15,3,Setophaga caerulescens,BTBW,1,25-Nov,2,Sight (Visto)
Orocovis II,6741-3,2/25/15,1,Patagioenas squamosa,SNPI,2,25-Nov,2,Sight (Visto)
Orocovis II,6741-1,2/25/15,1,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-1,2/25/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-1,2/25/15,3,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis II,6741-1,2/25/15,4,Margarops fuscatus,PETH,2,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,1,Vireo altiloquus,BWVI,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,3,Molothrus bonariensis,SHCO,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,1,Tiaris olivaceus,YFGR,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,2,Tiaris olivaceus,YFGR,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,3,Tiaris olivaceus,YFGR,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Margarops fuscatus,PETH,2,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Melanerpes portoricensis,PRWO,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Melanerpes portoricensis,PRWO,2,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Patagioenas squamosa,SNPI,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Patagioenas squamosa,SNPI,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Patagioenas squamosa,SNPI,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Patagioenas squamosa,SNPI,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Zenaida asiatica,WWDO,1,25-Nov,2,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Zenaida asiatica,WWDO,2,25-Nov,2,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Vireo altiloquus,BWVI,1,>50,4,Sight (Visto)
Orocovis II,6741-2,2/25/15,4,Loxigilla portoricensis,PRBU,1,>50,4,Sight (Visto)
Orocovis II,6741-3,2/25/15,4,Vireo altiloquus,BWVI,1,>50,4,Sight (Visto)
Orocovis II,6741-3,2/25/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Orocovis II,6741-1,2/25/15,1,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis II,6741-1,2/25/15,3,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,4,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,1,Tiaris bicolor,BFGR,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,1,setophaga tigrina,CMWA,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,setophaga tigrina,CMWA,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,3,setophaga tigrina,CMWA,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,1,Tyrannus dominicensis,GRAK,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,Tyrannus dominicensis,GRAK,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,3,Icterus portoricensis,PROR,1,0-10,1,Sight (Visto)
Orocovis II,6741-2,2/25/15,3,Tiaris olivaceus,YFGR,1,0-10,1,Sight (Visto)
Orocovis II,6741-3,2/25/15,1,Coereba flaveola,BANA,2,0-10,1,Sight (Visto)
Orocovis II,6741-3,2/25/15,2,Coereba flaveola,BANA,2,0-10,1,Sight (Visto)
Orocovis II,6741-3,2/25/15,3,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis II,6741-3,2/25/15,4,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis II,6741-1,2/25/15,1,Tyrannus dominicensis,GRAK,1,0-10,1,Sound (Canto)
Orocovis II,6741-1,2/25/15,1,Vireo altiloquus,BWVI,1,26-50,3,Sight (Visto)
Orocovis II,6741-1,2/25/15,4,Vireo altiloquus,BWVI,3,26-50,3,Sight (Visto)
Orocovis II,6741-1,2/25/15,2,Margarops fuscatus,PETH,1,26-50,3,Sight (Visto)
Orocovis II,6741-1,2/25/15,2,Patagioenas squamosa,SNPI,1,26-50,3,Sight (Visto)
Orocovis II,6741-1,2/25/15,3,Patagioenas squamosa,SNPI,1,26-50,3,Sight (Visto)
Orocovis II,6741-2,2/25/15,2,Estrilda melpoda,OCHW,4,26-50,3,Sight (Visto)
Orocovis II,6741-2,2/25/15,1,Zenaida asiatica,WWDO,1,26-50,3,Sight (Visto)
Orocovis II,6741-1,2/25/15,2,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,4,Coereba flaveola,BANA,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,3,Vireo altiloquus,BWVI,2,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,2,Setophaga americana,NOPA,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,1,Margarops fuscatus,PETH,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,3,Margarops fuscatus,PETH,1,26-50,3,Sound (Canto)
Orocovis II,6741-1,2/25/15,4,Todus mexicanus,PRTO,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,1,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Euphonia musica,ANEU,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,2,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,3,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,3,Estrilda melpoda,OCHW,2,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Margarops fuscatus,PETH,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Orocovis II,6741-2,2/25/15,4,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Vireo altiloquus,BWVI,2,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Vireo altiloquus,BWVI,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,1,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Coccyzus minor,MACU,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Margarops fuscatus,PETH,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Loxigilla portoricensis,PRBU,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Melanerpes portoricensis,PRWO,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Turdus plumbeus,RLTH,2,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,2,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Patagioenas squamosa,SNPI,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,3,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Orocovis II,6741-3,2/25/15,4,Zenaida asiatica,WWDO,1,26-50,3,Sound (Canto)
Orocovis III,6556-1,2/26/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sight (Visto)
Orocovis III,6556-3,2/26/15,1,Spindalis portoricensis,PRSP,1,25-Nov,2,Sight (Visto)
Orocovis III,6556-1,2/26/15,1,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,3,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,4,Coereba flaveola,BANA,3,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,4,Setophaga caerulescens,BTBW,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,3,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,2,Patagioenas squamosa,SNPI,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-1,2/26/15,4,Patagioenas squamosa,SNPI,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,1,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,2,Coereba flaveola,BANA,3,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,4,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,1,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,2,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-2,2/26/15,3,Todus mexicanus,PRTO,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,1,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,2,Coereba flaveola,BANA,3,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,3,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,4,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,3,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,4,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-3,2/26/15,2,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,1,Coereba flaveola,BANA,2,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,3,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,3,Parkesia motacilla,LOWA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,1,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-4,2/26/15,4,Margarops fuscatus,PETH,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,1,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,2,Coereba flaveola,BANA,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,4,Coereba flaveola,BANA,3,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,3,Setophaga caerulescens,BTBW,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,3,Loxigilla portoricensis,PRBU,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,2,Spindalis portoricensis,PRSP,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,2,Todus mexicanus,PRTO,1,25-Nov,2,Sound (Canto)
Orocovis III,6556-5,2/26/15,1,Vireo altiloquus,BWVI,1,>50,4,Sight (Visto)
Orocovis III,6556-5,2/26/15,4,Vireo altiloquus,BWVI,1,>50,4,Sight (Visto)
Orocovis III,6556-5,2/26/15,1,Loxigilla portoricensis,PRBU,1,>50,4,Sight (Visto)
Orocovis III,6556-2,2/26/15,2,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis III,6556-2,2/26/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis III,6556-4,2/26/15,4,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,3,Vireo altiloquus,BWVI,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,2,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,3,Loxigilla portoricensis,PRBU,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,3,Spindalis portoricensis,PRSP,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,1,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,2,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis III,6556-5,2/26/15,4,Patagioenas squamosa,SNPI,1,>50,4,Sound (Canto)
Orocovis III,6556-1,2/26/15,3,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-1,2/26/15,1,Patagioenas squamosa,SNPI,1,0-10,1,Sight (Visto)
Orocovis III,6556-3,2/26/15,1,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis III,6556-3,2/26/15,3,Patagioenas squamosa,SNPI,1,0-10,1,Sight (Visto)
Orocovis III,6556-4,2/26/15,1,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-4,2/26/15,2,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-4,2/26/15,3,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-4,2/26/15,4,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-5,2/26/15,1,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis III,6556-5,2/26/15,4,Coereba flaveola,BANA,1,0-10,1,Sight (Visto)
Orocovis III,6556-5,2/26/15,4,Margarops fuscatus,PETH,1,0-10,1,Sight (Visto)
Orocovis III,6556-1,2/26/15,1,Margarops fuscatus,PETH,1,0-10,1,Sound (Canto)
Orocovis III,6556-1,2/26/15,2,Margarops fuscatus,PETH,2,0-10,1,Sound (Canto)
Orocovis III,6556-1,2/26/15,3,Margarops fuscatus,PETH,1,0-10,1,Sound (Canto)
