gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1376847645	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330316157	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330316157			CC0_1_0		obsr201802			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376818040	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS330407429	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Forêt Montmorency	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.321143	-71.146088							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS330407429			CC0_1_0		obsr402421			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376814375	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_PA:OBS330426624	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	AT from Carlo Col Trail to Notch Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528638	-70.981754							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_PA	OBS330426624			CC0_1_0		obsr298180			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376812430	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330409989	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	PN de la Gaspésie--zone générale	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.9463	-66.1197							2015-07-05T02:00Z	5	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330409989			CC0_1_0		obsr559610			2017-02-17T06:20Z		
1376777499	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS330384667	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Tom	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.211272	-71.436024							2015-07-05T02:00Z	5	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS330384667			CC0_1_0		obsr245449			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376724748	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330166904	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Monroe Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.311543	-72.863327							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330166904			CC0_1_0		obsr139783			2017-02-17T06:20Z		
1376684650	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330243464	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mountain summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.735861	-74.515288							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330243464			CC0_1_0		obsr14774			2017-02-17T06:20Z		
1376683826	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330249357	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mountain Forest area	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.277641	-71.231163							2015-06-22T02:00Z	22	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330249357			CC0_1_0		obsr222714			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376683574	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330243076	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mountain summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.735861	-74.515288							2015-07-02T02:00Z	2	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330243076			CC0_1_0		obsr14774			2017-02-17T06:20Z		
1376682576	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330243440	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mountain summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.735861	-74.515288							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330243440			CC0_1_0		obsr14774			2017-02-17T06:20Z		
1376681414	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS330243043	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Nancy Pond Trail - Crawford Notch	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.115074	-71.35615							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS330243043			CC0_1_0		obsr245449			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376681397	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330243411	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mountain summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.735861	-74.515288							2015-07-02T02:00Z	2	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330243411			CC0_1_0		obsr14774			2017-02-17T06:20Z		
1376658086	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330116953	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Cape Breton Highlands NP--Benjie's Lake Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.74736	-60.821407							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330116953			CC0_1_0		obsr121486			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376647250	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330215676	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Giant Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.16161	-73.720212							2015-07-04T02:00Z	4	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330215676			CC0_1_0		obsr286868			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376577531	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329951927	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Dixville Peak	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.83611	-71.32513							2015-07-02T02:00Z	2	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329951927			CC0_1_0		obsr149858			2017-02-17T06:20Z		
1376573494	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329960380	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	CA-QC-Lac-Jacques-Cartier - 47.5708x-71.2544 - 2015-07-03 05:36	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.570829	-71.254424							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329960380			CC0_1_0		obsr441069			2017-02-17T06:20Z		
1376548885	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330017750	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330017750			CC0_1_0		obsr138108			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376535384	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330057860	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Saddleback Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.93438	-70.50831							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330057860			CC0_1_0		obsr487706			2017-02-17T06:20Z		
1376530611	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330076498	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Jay Peak	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.924158	-72.525648							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330076498			CC0_1_0		obsr39970			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376504342	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS330042251	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Ludlow Mountain Summit - Mount Holly	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.406395	-72.75145							2015-07-03T02:00Z	3	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS330042251			CC0_1_0		obsr524467			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376431517	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329774991	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329774991			CC0_1_0		obsr334349			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376417948	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329836960	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329836960			CC0_1_0		obsr2348			2017-02-17T06:20Z		
1376409020	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329886728	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Mt-Ste-Anne	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.520357	-64.234486							2015-06-28T02:00Z	28	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329886728			CC0_1_0		obsr108687			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376348424	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329799476	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2015-07-01T02:00Z	1	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329799476			CC0_1_0		obsr149858			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376347382	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329799457	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2015-07-01T02:00Z	1	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329799457			CC0_1_0		obsr149858			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376333813	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329921327	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2015-07-02T02:00Z	2	7	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329921327			CC0_1_0		obsr192183			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376306041	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329607611	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-29T02:00Z	29	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329607611			CC0_1_0		obsr134762			2017-02-17T06:20Z		
1376295072	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329605045	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.998611	-74.386389							2015-06-07T02:00Z	7	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329605045			CC0_1_0		obsr323499			2017-02-17T06:20Z		
1376294182	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329611065	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-29T02:00Z	29	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329611065			CC0_1_0		obsr403506			2017-02-17T06:20Z		
1376292960	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329610959	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329610959			CC0_1_0		obsr403506			2017-02-17T06:20Z		
1376292812	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329607300	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329607300			CC0_1_0		obsr134762			2017-02-17T06:20Z		
1376290830	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS329591430	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	East Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.664929	-71.771622							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS329591430			CC0_1_0		obsr7540			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376212418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329626677	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329626677			CC0_1_0		obsr284115			2017-02-17T06:20Z		
1376212410	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329626665	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-29T02:00Z	29	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329626665			CC0_1_0		obsr284115			2017-02-17T06:20Z		
1376208225	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329611912	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329611912			CC0_1_0		obsr443069			2017-02-17T06:20Z		
1376206962	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329611874	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2015-06-29T02:00Z	29	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329611874			CC0_1_0		obsr443069			2017-02-17T06:20Z		
1376202522	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329613246	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Saddleback Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.93438	-70.50831							2015-06-26T02:00Z	26	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329613246			CC0_1_0		obsr134762			2017-02-17T06:20Z		
1376186318	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS329730712	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Sandwich Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.900018	-71.498208							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS329730712			CC0_1_0		obsr522927			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376169732	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS329455770	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Tipover lake 13	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.71798	-60.55032							2015-06-27T02:00Z	27	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS329455770			CC0_1_0		obsr498646			2017-02-17T06:20Z		
1376152137	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329427324	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2015-06-19T02:00Z	19	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329427324			CC0_1_0		obsr560405			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376136823	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329492683	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Sentier du Pic du Brulé	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.938591	-66.322875							2015-06-28T02:00Z	28	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329492683			CC0_1_0		obsr212387			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376125912	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS329544172	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Money Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.014349	-60.397895							2015-06-16T02:00Z	16	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS329544172			CC0_1_0		obsr41493			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376107373	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329393127	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	MBW Site 12 -- Cape Breton	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.72878	-60.53773							2015-06-27T02:00Z	27	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329393127			CC0_1_0		obsr301040			2017-02-17T06:20Z		
1376060033	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329438583	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Crawford Path from Route 302 to Mizpah Spring Hut	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.224128	-71.389418							2015-06-28T02:00Z	28	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329438583			CC0_1_0		obsr245449			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376056822	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329562441	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Hubbard Brook Experimental Forest (restricted access)	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.942035	-71.725616							2015-06-30T02:00Z	30	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329562441			CC0_1_0		obsr199862			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376026732	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329287554	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cannon Mt. - Franconia	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.156685	-71.698703							2015-06-27T02:00Z	27	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329287554			CC0_1_0		obsr350200			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376021250	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329244911	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	NH-Grafton-Osceola/E Osc. (From Tripoli)	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.991827	-71.541252							2015-06-26T02:00Z	26	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329244911			CC0_1_0		obsr23453			2017-02-17T06:20Z		COORDINATE_ROUNDED
1376008358	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329235758	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.998611	-74.386389							2015-06-28T02:00Z	28	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329235758			CC0_1_0		obsr124611			2017-02-17T06:20Z		
1376005401	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS329304264	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cannon Mt. - Franconia	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.156685	-71.698703							2015-06-27T02:00Z	27	6	2015	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS329304264			CC0_1_0		obsr404122			2017-02-17T06:20Z		COORDINATE_ROUNDED
