parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,dynamicProperties,,,,,,,,
7717-3,7717-3.1,7717-3.1-5,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.1,7717-3.1-6,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-1,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-2,3,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-3,1,,,Margarops fuscatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-4,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-5,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-6,1,,,Setophaga virens,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-7,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-8,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-9,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.2,7717-3.2-10,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-2,1,,,Anthracothorax viridis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-3,2,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-4,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-5,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-7,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-8,1,,,Margarops fuscatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-9,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-10,1,,,Icterus portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-11,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.3,7717-3.3-12,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-2,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-3,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-4,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-5,4,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-7,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-8,2,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-9,1,,,Setophaga virens,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-3,7717-3.4,7717-3.4-10,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-2,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-3,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-4,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-5,1,,,Setophaga caerulescens,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-6,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.1,7717-4.1-7,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-2,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-3,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-4,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-5,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-6,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-7,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-8,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-9,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-10,1,,,Nesospingus speculiferus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.2,7717-4.2-11,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-1,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-2,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-4,3,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-5,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-6,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-7,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-8,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-9,1,,,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-10,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.3,7717-4.3-11,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-2,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-3,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-4,1,,,Anthracothorax viridis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-5,1,,,Setophaga caerulescens,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-6,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-7,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-4,7717-4.4,7717-4.4-8,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-2,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-3,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-4,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-5,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-7,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-8,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-9,1,,,Icterus portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.1,7717-5.1-10,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-1,3,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-2,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-3,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-4,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-5,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-7,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-8,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.2,7717-5.2-9,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-2,1,,,Chlorostilbon maugaeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-3,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-4,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-5,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-7,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.3,7717-5.3-8,1,,,Coccyzus vieilloti,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-1,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-2,3,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-3,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-4,1,,,Chlorostilbon maugaeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-5,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7717-5,7717-5.4,7717-5.4-6,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.1,7965-1.-1,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-1,3,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-2,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-3,2,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-4,1,,,Nesospingus speculiferus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-5,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-6,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7965-1,7965-1.1,7965-1.1-7,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.1-8,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-2,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-3,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-4,1,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-5,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-6,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-7,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-8,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.2,7965-1.2-9,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.3,7965-1.2-10,1,,,Geotrygon montana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.3,7965-1.3-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.3,7965-1.3-2,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.3,7965-1.3-3,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.3,7965-1.3-4,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.3,7965-1.3-5,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.3-6,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-1,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-2,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-3,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-4,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-5,1,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-6,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-7,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-8,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-9,1,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.4,7965-1.4-10,2,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-1,7965-1.,7965-1.4-11,1,,,Geotrygon montana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-1,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-2,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-3,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-4,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-5,1,,,Buteo jamaicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.-6,1,,,Tiaris olivaceus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
7965-2,7965-2.1,7965-2.1-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
7965-2,7965-2.1,7965-2.1-2,1,,,Margarops fuscatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-2,7965-2.1,7965-2.1-3,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-2,7965-2.2,7965-2.1-4,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-2,7965-2.2,7965-2.1-5,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-2,7965-2.2,7965-2.1-6,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
7965-2,7965-2.2,7965-2.1-7,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
7965-2,7965-2.2,7965-2.1-8,1,,,Nesospingus speculiferus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
