parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,decimalLatitude,decimalLongitude,eventDate,samplingProtocol,sampleSizeValue,sampleSizeUnit,country,countryCode,geodeticDatum,dynamicProperties,,,,,,,,
10602-2,10602-2.3,10602-2.3-8,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:15,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-2,10602-2.3,10602-2.3-9,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:15,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-2,10602-2.3,10602-2.3-10,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:15,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-2,10602-2.3,10602-2.3-11,2,2,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:15,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-1,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-2,3,3,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-3,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-4,2,2,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-5,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-6,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-7,3,3,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-8,3,3,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-2,10602-2.4,10602-2.4-9,2,2,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,17.94143,-66.94154,3/27/15 7:21,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-1,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-2,2,2,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-3,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-4,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-5,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-6,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-7,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-8,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-9,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-10,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.1,10602-3.1-11,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-1,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-2,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-3,2,2,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-4,1,1,individuals,Columbina passerina,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-5,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-6,2,2,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-7,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.2,10602-3.2-8,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:42,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-1,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-3,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-4,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-5,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-6,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-7,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-8,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-9,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.3,10602-3.3-10,1,1,individuals,Cathartes aura,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:46,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-1,2,2,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-2,1,1,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-3,1,1,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-4,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-5,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-6,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-7,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-8,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-9,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-3,10602-3.4,10602-3.4-10,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.93924,-66.93996,3/27/15 7:52,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-1,3,3,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-2,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-3,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-4,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-5,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-6,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-7,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-8,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-9,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-10,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-11,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-12,1,1,individuals,Crotophaga ani,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-13,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.1,10602-4.1-14,1,1,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-1,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-2,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-3,2,2,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-4,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-5,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-6,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-7,1,1,individuals,Crotophaga ani,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-8,3,3,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-9,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-10,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-11,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.2,10602-4.2-12,1,1,individuals,Cathartes aura,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-1,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-3,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-4,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-5,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-6,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-7,1,1,individuals,Icterus icterus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-8,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-9,2,2,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-10,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-11,2,2,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-12,1,1,individuals,Crotophaga ani,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.3,10602-4.3-13,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:34,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-1,2,2,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-2,1,1,individuals,Elaenia martinica,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-3,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-4,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-5,1,1,individuals,Crotophaga ani,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-6,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-7,2,2,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-8,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-9,1,1,individuals,Myiarchus antillarum,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
10602-4,10602-4.4,10602-4.4-10,2,2,individuals,Columbina passerina,Animalia,Chordata,Aves,species,17.94378,-66.94235,3/27/15 8:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
10602-5,10602-5.1,10602-5.1-1,1,1,individuals,Setophaga adelaidae,Animalia,Chordata,Aves,species,17.94324,-66.94445,3/27/15 8:55,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
